province,year,month,mean_lights
Davao Oriental,2014,7,0.009701944
North Cotabato,2014,7,0.009496903
Sultan Kudarat,2014,7,0.028678348
Bataan,2014,7,0.477427915
Bulacan,2014,7,0.629674198
Nueva Ecija,2014,7,0.149486182
Pampanga,2014,7,1.227827253
Tarlac,2014,7,0.325520048
Zambales,2014,7,0.110895455
Aurora,2014,7,-0.010344759
Batangas,2014,7,0.763093015
Cavite,2014,7,2.546718578
Laguna,2014,7,1.418721072
Quezon,2014,7,0.119734942
Rizal,2014,7,0.998525183
Marinduque,2014,7,0.055578873
Mindoro Occidental,2014,7,0.018554531
Mindoro Oriental,2014,7,0.06990453
Palawan,2014,7,0.033040339
Romblon,2014,7,0.007143705
Guimaras,2014,8,0.17987626
Iloilo,2014,8,0.29125876
Biliran,2014,8,0.154944765
Leyte,2014,8,0.233736817
Saranggani,2014,8,0.13781715
South Cotabato,2014,8,0.505017772
Compostela,2014,8,0.174334785
Davao del Norte,2014,8,0.330231255
Zamboanga Sibugay,2014,8,0.041262469
Zamboanga Del Sur,2014,8,0.190166225
Dinagat,2014,8,0.232486749
Surigao Del Norte,2014,8,0.275184822
Maguindanao,2014,8,0.067992326
Shariff Kabunsuan,2014,8,0.106026349
Abra,2014,8,0.10784928
Apayao,2014,8,0.121658509
Benguet,2014,8,0.41563883
Ifugao,2014,8,0.13253412
Kalinga,2014,8,0.117115703
Mountain Province,2014,8,0.118536169
Metropolitan Manila,2014,8,17.1301304
Ilocos Norte,2014,8,0.217819206
Ilocos Sur,2014,8,0.232087789
La Union,2014,8,0.36437162
Pangasinan,2014,8,0.368769505
Batanes,2014,8,0.143844333
Cagayan,2014,8,0.162274882
Isabela,2014,8,0.183546964
Nueva Vizcaya,2014,8,0.180314306
Quirino,2014,8,0.16664311
Albay,2014,8,0.209661766
Camarines Norte,2014,8,0.144774948
Camarines Sur,2014,8,0.179047495
Catanduanes,2014,8,0.115113023
Masbate,2014,8,0.130269584
Sorsogon,2014,8,0.184675988
Aklan,2014,8,0.159867082
Antique,2014,8,0.112281022
Capiz,2014,8,0.156090078
Negros Occidental,2014,8,0.316945465
Bohol,2014,8,0.203403745
Cebu,2014,8,1.096203338
Negros Oriental,2014,8,0.208303001
Siquijor,2014,8,0.182774904
Eastern Samar,2014,8,0.137879849
Northern Samar,2014,8,0.142184388
Southern Leyte,2014,8,0.143790013
Samar,2014,8,0.127636519
Agusan Del Norte,2014,8,0.21215665
Agusan Del Sur,2014,8,0.109596323
Surigao Del Sur,2014,8,0.125728663
Lanao Del Sur,2014,8,0.097435404
Sulu,2014,8,0.083810314
Tawi-tawi,2014,8,0.082900522
Basilan,2014,8,0.070676978
Zamboanga Del Norte,2014,8,0.081392794
Bukidnon,2014,8,0.152961452
Camiguin,2014,8,0.072371388
Misamis Occidental,2014,8,0.150821239
Misamis Oriental,2014,8,0.607854967
Lanao Del Norte,2014,8,0.216397443
Davao Del Sur,2014,8,0.693858659
Davao Oriental,2014,8,0.13327367
North Cotabato,2014,8,0.104404777
Sultan Kudarat,2014,8,0.106608603
Bataan,2014,8,0.972447295
Bulacan,2014,8,0.966974615
Nueva Ecija,2014,8,0.283351439
Pampanga,2014,8,1.621952688
Tarlac,2014,8,0.54319888
Zambales,2014,8,0.295673495
Aurora,2014,8,0.139752257
Batangas,2014,8,0.928587701
Cavite,2014,8,2.408827621
Laguna,2014,8,1.673546484
Quezon,2014,8,0.199183272
Rizal,2014,8,1.232316637
Marinduque,2014,8,0.113025284
Mindoro Occidental,2014,8,0.099981862
Mindoro Oriental,2014,8,0.135074006
Palawan,2014,8,0.108301046
Romblon,2014,8,0.081034045
Guimaras,2014,9,0.207768518
Iloilo,2014,9,0.291530503
Biliran,2014,9,0.164392914
Leyte,2014,9,0.240348374
Saranggani,2014,9,0.133092739
South Cotabato,2014,9,0.5671456
Compostela,2014,9,0.065976237
Davao del Norte,2014,9,0.157956757
Zamboanga Sibugay,2014,9,0.056174835
Zamboanga Del Sur,2014,9,0.112103188
Dinagat,2014,9,0.197992028
Surigao Del Norte,2014,9,0.301153569
Maguindanao,2014,9,0.126992959
Shariff Kabunsuan,2014,9,0.092229742
Abra,2014,9,0.074330061
Apayao,2014,9,0.077447266
Benguet,2014,9,0.395042969
Ifugao,2014,9,0.086253867
Kalinga,2014,9,0.084527342
Mountain Province,2014,9,0.076587786
Metropolitan Manila,2014,9,15.94432766
Ilocos Norte,2014,9,0.173948683
Ilocos Sur,2014,9,0.171471089
La Union,2014,9,0.314210686
Pangasinan,2014,9,0.333598371
Batanes,2014,9,0.087308662
Cagayan,2014,9,0.128793682
Isabela,2014,9,0.150459215
Nueva Vizcaya,2014,9,0.124696975
Quirino,2014,9,0.117929093
Albay,2014,9,0.297456834
Camarines Norte,2014,9,0.167953139
Camarines Sur,2014,9,0.207661496
Catanduanes,2014,9,0.131648779
Masbate,2014,9,0.125515513
Sorsogon,2014,9,0.211045052
Aklan,2014,9,0.098254986
Antique,2014,9,0.128502632
Capiz,2014,9,0.080617657
Negros Occidental,2014,9,0.317224168
Bohol,2014,9,0.210004635
Cebu,2014,9,0.968076626
Negros Oriental,2014,9,0.177504261
Siquijor,2014,9,0.136071234
Eastern Samar,2014,9,0.112591374
Northern Samar,2014,9,0.149718892
Southern Leyte,2014,9,0.140587521
Samar,2014,9,0.115695004
Agusan Del Norte,2014,9,0.212412014
Agusan Del Sur,2014,9,0.103312195
Surigao Del Sur,2014,9,0.171562972
Lanao Del Sur,2014,9,0.036947993
Sulu,2014,9,0.081968165
Tawi-tawi,2014,9,0.0753434
Basilan,2014,9,0.10653337
Zamboanga Del Norte,2014,9,0.073380226
Bukidnon,2014,9,0.107721146
Camiguin,2014,9,0.147077323
Misamis Occidental,2014,9,0.104513001
Misamis Oriental,2014,9,0.487949641
Lanao Del Norte,2014,9,0.153466468
Davao Del Sur,2014,9,0.180024505
Davao Oriental,2014,9,0.05244016
North Cotabato,2014,9,0.053631275
Sultan Kudarat,2014,9,0.164522385
Bataan,2014,9,0.850730423
Bulacan,2014,9,0.857253748
Nueva Ecija,2014,9,0.222797174
Pampanga,2014,9,1.501644663
Tarlac,2014,9,0.484335112
Zambales,2014,9,0.231883696
Aurora,2014,9,0.08390384
Batangas,2014,9,1.034475827
Cavite,2014,9,2.181047409
Laguna,2014,9,1.597256651
Quezon,2014,9,0.179823665
Rizal,2014,9,1.137004501
Marinduque,2014,9,0.10333328
Mindoro Occidental,2014,9,0.071421509
Mindoro Oriental,2014,9,0.130005692
Palawan,2014,9,0.058727625
Romblon,2014,9,0.058973712
Guimaras,2014,10,0.047632302
Iloilo,2014,10,0.183300172
Biliran,2014,10,0.061937482
Leyte,2014,10,0.097404064
Saranggani,2014,10,-0.027629622
South Cotabato,2014,10,0.300694712
Compostela,2014,10,-0.026859419
Davao del Norte,2014,10,0.127271238
Zamboanga Sibugay,2014,10,-0.019073659
Zamboanga Del Sur,2014,10,0.082431585
Dinagat,2014,10,0.0702051
Surigao Del Norte,2014,10,0.108166341
Maguindanao,2014,10,0.015127858
Shariff Kabunsuan,2014,10,0.033694913
Abra,2014,10,0.022213482
Apayao,2014,10,0.046142151
Benguet,2014,10,0.369919294
Ifugao,2014,10,0.043911733
Kalinga,2014,10,0.037773863
Mountain Province,2014,10,0.030108634
Metropolitan Manila,2014,10,16.5304732
Ilocos Norte,2014,10,0.136512781
Ilocos Sur,2014,10,0.162241688
La Union,2014,10,0.248886551
Pangasinan,2014,10,0.254329429
Batanes,2014,10,0.062221236
Cagayan,2014,10,0.094219774
Isabela,2014,10,0.106356709
Nueva Vizcaya,2014,10,0.050566042
Quirino,2014,10,0.065118449
Albay,2014,10,0.171801501
Camarines Norte,2014,10,0.084521314
Camarines Sur,2014,10,0.132650432
Catanduanes,2014,10,0.013267296
Masbate,2014,10,0.028368921
Sorsogon,2014,10,0.041465572
Aklan,2014,10,0.052594816
Antique,2014,10,0.037651855
Capiz,2014,10,0.044497957
Negros Occidental,2014,10,0.195436105
Bohol,2014,10,0.045690837
Cebu,2014,10,0.759409161
Negros Oriental,2014,10,0.075807963
Siquijor,2014,10,0.01998959
Eastern Samar,2014,10,-0.005266307
Northern Samar,2014,10,0.012011735
Southern Leyte,2014,10,0.018075685
Samar,2014,10,-0.004320485
Agusan Del Norte,2014,10,0.074431744
Agusan Del Sur,2014,10,-0.03398348
Surigao Del Sur,2014,10,-0.027605756
Lanao Del Sur,2014,10,0.012437472
Sulu,2014,10,-0.049386878
Tawi-tawi,2014,10,-0.072859422
Basilan,2014,10,-0.040577237
Zamboanga Del Norte,2014,10,-0.029387467
Bukidnon,2014,10,0.027977349
Camiguin,2014,10,-0.004440025
Misamis Occidental,2014,10,-0.02649459
Misamis Oriental,2014,10,0.403439056
Lanao Del Norte,2014,10,0.082473802
Davao Del Sur,2014,10,0.386379969
Davao Oriental,2014,10,-0.057228816
North Cotabato,2014,10,0.011857961
Sultan Kudarat,2014,10,-0.020064491
Bataan,2014,10,0.893582243
Bulacan,2014,10,0.848827089
Nueva Ecija,2014,10,0.161611243
Pampanga,2014,10,1.55877653
Tarlac,2014,10,0.422053166
Zambales,2014,10,0.150597638
Aurora,2014,10,0.009649768
Batangas,2014,10,1.666793049
Cavite,2014,10,2.477135769
Laguna,2014,10,1.719292926
Quezon,2014,10,0.144241584
Rizal,2014,10,1.161283321
Marinduque,2014,10,0.039983624
Mindoro Occidental,2014,10,0.0243425
Mindoro Oriental,2014,10,0.079244025
Palawan,2014,10,-0.031582859
Romblon,2014,10,-0.022195761
Guimaras,2014,11,-0.104635085
Iloilo,2014,11,0.028930975
Biliran,2014,11,-0.121023792
Leyte,2014,11,-0.075368132
Saranggani,2014,11,-0.21630961
South Cotabato,2014,11,0.105124363
Compostela,2014,11,-0.185466506
Davao del Norte,2014,11,-0.035924055
Zamboanga Sibugay,2014,11,-0.209101819
Zamboanga Del Sur,2014,11,-0.068757422
Dinagat,2014,11,-0.135119301
Surigao Del Norte,2014,11,-0.121781247
Maguindanao,2014,11,-0.206587253
Shariff Kabunsuan,2014,11,-0.177938912
Abra,2014,11,-0.179934501
Apayao,2014,11,-0.124534921
Benguet,2014,11,0.186414972
Ifugao,2014,11,-0.168169003
Kalinga,2014,11,-0.159017584
Mountain Province,2014,11,-0.169211821
Metropolitan Manila,2014,11,17.26482414
Ilocos Norte,2014,11,-0.070690458
Ilocos Sur,2014,11,-0.049232119
La Union,2014,11,0.062275099
Pangasinan,2014,11,0.088761081
Batanes,2014,11,-0.154908494
Cagayan,2014,11,-0.124072673
Isabela,2014,11,-0.109378157
Nueva Vizcaya,2014,11,-0.134365679
Quirino,2014,11,-0.141004354
Albay,2014,11,-0.032557623
Camarines Norte,2014,11,-0.120323535
Camarines Sur,2014,11,-0.069223594
Catanduanes,2014,11,-0.157032558
Masbate,2014,11,-0.164166205
Sorsogon,2014,11,-0.131608363
Aklan,2014,11,-0.065810469
Antique,2014,11,-0.123750992
Capiz,2014,11,-0.103381288
Negros Occidental,2014,11,0.017431444
Bohol,2014,11,-0.114511358
Cebu,2014,11,0.695089847
Negros Oriental,2014,11,-0.100172677
Siquijor,2014,11,-0.112458876
Eastern Samar,2014,11,-0.195193566
Northern Samar,2014,11,-0.182672049
Southern Leyte,2014,11,-0.154068845
Samar,2014,11,-0.196352984
Agusan Del Norte,2014,11,-0.111127203
Agusan Del Sur,2014,11,-0.208561583
Surigao Del Sur,2014,11,-0.190807762
Lanao Del Sur,2014,11,-0.184427409
Sulu,2014,11,-0.204815497
Tawi-tawi,2014,11,-0.199718905
Basilan,2014,11,-0.177709901
Zamboanga Del Norte,2014,11,-0.195430359
Bukidnon,2014,11,-0.164848264
Camiguin,2014,11,-0.192864459
Misamis Occidental,2014,11,-0.141140628
Misamis Oriental,2014,11,0.245191019
Lanao Del Norte,2014,11,-0.066814797
Davao Del Sur,2014,11,0.262118428
Davao Oriental,2014,11,-0.220078209
North Cotabato,2014,11,-0.187877513
Sultan Kudarat,2014,11,-0.210749054
Bataan,2014,11,2.459180538
Bulacan,2014,11,0.65531831
Nueva Ecija,2014,11,0.00109938
Pampanga,2014,11,1.506581429
Tarlac,2014,11,0.225715035
Zambales,2014,11,-0.01203002
Aurora,2014,11,-0.166918328
Batangas,2014,11,0.829282939
Cavite,2014,11,2.42660923
Laguna,2014,11,1.554340949
Quezon,2014,11,-0.074758433
Rizal,2014,11,0.931720333
Marinduque,2014,11,-0.170219031
Mindoro Occidental,2014,11,-0.195521566
Mindoro Oriental,2014,11,-0.145240168
Palawan,2014,11,-0.199543518
Romblon,2014,11,-0.161647251
Guimaras,2014,12,0.072192295
Iloilo,2014,12,0.179598437
Biliran,2014,12,-0.012728343
Leyte,2014,12,0.071636098
Saranggani,2014,12,-0.009297341
South Cotabato,2014,12,0.333731576
Compostela,2014,12,-0.010490419
Davao del Norte,2014,12,0.107541462
Zamboanga Sibugay,2014,12,0.021704392
Zamboanga Del Sur,2014,12,0.164601404
Dinagat,2014,12,0.007181489
Surigao Del Norte,2014,12,0.026719146
Maguindanao,2014,12,0.057458964
Shariff Kabunsuan,2014,12,0.080122801
Abra,2014,12,-0.029679473
Apayao,2014,12,0.008405476
Benguet,2014,12,0.409202899
Ifugao,2014,12,-0.024233551
Kalinga,2014,12,-0.012554942
Mountain Province,2014,12,-0.044516778
Metropolitan Manila,2014,12,18.28000979
Ilocos Norte,2014,12,0.121917956
Ilocos Sur,2014,12,0.116790462
La Union,2014,12,0.268392792
Pangasinan,2014,12,0.272616809
Batanes,2014,12,-0.030171414
Cagayan,2014,12,0.010289362
Isabela,2014,12,0.024076855
Nueva Vizcaya,2014,12,-3.57E-04
Quirino,2014,12,0.009117547
Albay,2014,12,0.068314197
Camarines Norte,2014,12,0.005777323
Camarines Sur,2014,12,0.05836731
Catanduanes,2014,12,-0.056064729
Masbate,2014,12,-0.057574635
Sorsogon,2014,12,-0.032863184
Aklan,2014,12,0.069565894
Antique,2014,12,0.016649015
Capiz,2014,12,0.010064099
Negros Occidental,2014,12,0.115582456
Bohol,2014,12,0.059571635
Cebu,2014,12,0.66467986
Negros Oriental,2014,12,0.054279854
Siquijor,2014,12,0.027211879
Eastern Samar,2014,12,-0.072660133
Northern Samar,2014,12,-0.06465784
Southern Leyte,2014,12,0.027894545
Samar,2014,12,-0.062762039
Agusan Del Norte,2014,12,0.05567878
Agusan Del Sur,2014,12,-0.049104689
Surigao Del Sur,2014,12,-0.038728448
Lanao Del Sur,2014,12,0.071752587
Sulu,2014,12,-0.058980715
Tawi-tawi,2014,12,-0.037888116
Basilan,2014,12,0.010431783
Zamboanga Del Norte,2014,12,0.025061873
Bukidnon,2014,12,0.027251362
Camiguin,2014,12,0.040783054
Misamis Occidental,2014,12,0.107784723
Misamis Oriental,2014,12,0.263820034
Lanao Del Norte,2014,12,0.132741536
Davao Del Sur,2014,12,0.437233201
Davao Oriental,2014,12,-0.037616235
North Cotabato,2014,12,0.048429028
Sultan Kudarat,2014,12,0.046772682
Bataan,2014,12,4.596215714
Bulacan,2014,12,0.797077406
Nueva Ecija,2014,12,0.142734716
Pampanga,2014,12,1.852190364
Tarlac,2014,12,0.412889733
Zambales,2014,12,0.161639081
Aurora,2014,12,-0.026933544
Batangas,2014,12,0.904880488
Cavite,2014,12,2.698664556
Laguna,2014,12,1.489100757
Quezon,2014,12,0.035571946
Rizal,2014,12,1.177735645
Marinduque,2014,12,-0.001475204
Mindoro Occidental,2014,12,-0.073852013
Mindoro Oriental,2014,12,-0.039596937
Palawan,2014,12,-0.047022589
Romblon,2014,12,-0.092304
Guimaras,2015,1,0.20765
Iloilo,2015,1,0.313300845
Biliran,2015,1,0.119840407
Leyte,2015,1,0.180686779
Saranggani,2015,1,0.109162497
South Cotabato,2015,1,0.450903289
Compostela,2015,1,0.129215699
Davao del Norte,2015,1,0.271930709
Zamboanga Sibugay,2015,1,0.095840941
Zamboanga Del Sur,2015,1,0.217253507
Dinagat,2015,1,0.111696463
Surigao Del Norte,2015,1,0.170619688
Maguindanao,2015,1,0.110022913
Shariff Kabunsuan,2015,1,0.125505807
Abra,2015,1,0.043530127
Apayao,2015,1,0.027922725
Benguet,2015,1,0.427023762
Ifugao,2015,1,0.039679813
Kalinga,2015,1,0.022707756
Mountain Province,2015,1,0.014754144
Metropolitan Manila,2015,1,17.11479017
Ilocos Norte,2015,1,0.228023574
Ilocos Sur,2015,1,0.178287181
La Union,2015,1,0.268127243
Pangasinan,2015,1,0.289166223
Batanes,2015,1,0.009083751
Cagayan,2015,1,0.049638398
Isabela,2015,1,0.084756898
Nueva Vizcaya,2015,1,0.051528754
Quirino,2015,1,0.044167786
Albay,2015,1,0.195519898
Camarines Norte,2015,1,0.065257984
Camarines Sur,2015,1,0.151925431
Catanduanes,2015,1,0.046816267
Masbate,2015,1,0.106752062
Sorsogon,2015,1,0.092145844
Aklan,2015,1,0.19640626
Antique,2015,1,0.141806533
Capiz,2015,1,0.187617614
Negros Occidental,2015,1,0.291631994
Bohol,2015,1,0.143886522
Cebu,2015,1,0.835955977
Negros Oriental,2015,1,0.159246686
Siquijor,2015,1,0.141825235
Eastern Samar,2015,1,0.068867499
Northern Samar,2015,1,0.054526951
Southern Leyte,2015,1,0.111360778
Samar,2015,1,0.065743187
Agusan Del Norte,2015,1,0.144174906
Agusan Del Sur,2015,1,0.074644303
Surigao Del Sur,2015,1,0.103963726
Lanao Del Sur,2015,1,0.11341102
Sulu,2015,1,0.037764947
Tawi-tawi,2015,1,0.039656785
Basilan,2015,1,0.070217993
Zamboanga Del Norte,2015,1,0.105629331
Bukidnon,2015,1,0.143950495
Camiguin,2015,1,0.098451124
Misamis Occidental,2015,1,0.142001196
Misamis Oriental,2015,1,0.451057897
Lanao Del Norte,2015,1,0.164022168
Davao Del Sur,2015,1,0.637177258
Davao Oriental,2015,1,0.097679296
North Cotabato,2015,1,0.124232343
Sultan Kudarat,2015,1,0.116486592
Bataan,2015,1,2.119209938
Bulacan,2015,1,0.919849356
Nueva Ecija,2015,1,0.208022662
Pampanga,2015,1,1.707797875
Tarlac,2015,1,0.455999393
Zambales,2015,1,0.217852034
Aurora,2015,1,0.024347375
Batangas,2015,1,0.864493193
Cavite,2015,1,2.510496679
Laguna,2015,1,1.647824257
Quezon,2015,1,0.113647508
Rizal,2015,1,1.179154581
Marinduque,2015,1,0.059721486
Mindoro Occidental,2015,1,0.035759815
Mindoro Oriental,2015,1,0.050743414
Palawan,2015,1,0.026131362
Romblon,2015,1,0.044487595
Guimaras,2015,2,0.200089197
Iloilo,2015,2,0.326246486
Biliran,2015,2,0.15784654
Leyte,2015,2,0.211135928
Saranggani,2015,2,0.188385435
South Cotabato,2015,2,0.417608903
Compostela,2015,2,0.141835717
Davao del Norte,2015,2,0.326188552
Zamboanga Sibugay,2015,2,0.120149908
Zamboanga Del Sur,2015,2,0.208474549
Dinagat,2015,2,0.14054613
Surigao Del Norte,2015,2,0.205641543
Maguindanao,2015,2,0.083189429
Shariff Kabunsuan,2015,2,0.125034201
Abra,2015,2,0.084148349
Apayao,2015,2,0.047161762
Benguet,2015,2,0.51734906
Ifugao,2015,2,0.065963972
Kalinga,2015,2,0.076585794
Mountain Province,2015,2,0.072511928
Metropolitan Manila,2015,2,18.67653946
Ilocos Norte,2015,2,0.178772477
Ilocos Sur,2015,2,0.204544547
La Union,2015,2,0.322990438
Pangasinan,2015,2,0.417672539
Batanes,2015,2,0.06766414
Cagayan,2015,2,0.082224837
Isabela,2015,2,0.122495732
Nueva Vizcaya,2015,2,0.14698649
Quirino,2015,2,0.082837777
Albay,2015,2,0.221627831
Camarines Norte,2015,2,0.105710129
Camarines Sur,2015,2,0.182335102
Catanduanes,2015,2,0.068768315
Masbate,2015,2,0.101955051
Sorsogon,2015,2,0.13258165
Aklan,2015,2,0.166052614
Antique,2015,2,0.149594456
Capiz,2015,2,0.154550444
Negros Occidental,2015,2,0.347619099
Bohol,2015,2,0.185021182
Cebu,2015,2,0.954978047
Negros Oriental,2015,2,0.190885523
Siquijor,2015,2,0.169244422
Eastern Samar,2015,2,0.086914394
Northern Samar,2015,2,0.096087553
Southern Leyte,2015,2,0.1343542
Samar,2015,2,0.085765726
Agusan Del Norte,2015,2,0.187458592
Agusan Del Sur,2015,2,0.098940765
Surigao Del Sur,2015,2,0.126991898
Lanao Del Sur,2015,2,0.114651254
Sulu,2015,2,0.057777888
Tawi-tawi,2015,2,0.075798127
Basilan,2015,2,0.098752553
Zamboanga Del Norte,2015,2,0.114636524
Bukidnon,2015,2,0.153707758
Camiguin,2015,2,0.131190984
Misamis Occidental,2015,2,0.116558389
Misamis Oriental,2015,2,0.536293356
Lanao Del Norte,2015,2,0.192950195
Davao Del Sur,2015,2,0.714879174
Davao Oriental,2015,2,0.10278032
North Cotabato,2015,2,0.113546033
Sultan Kudarat,2015,2,0.102870994
Bataan,2015,2,1.719687926
Bulacan,2015,2,0.991864717
Nueva Ecija,2015,2,0.284447352
Pampanga,2015,2,1.892864482
Tarlac,2015,2,0.58222666
Zambales,2015,2,0.279292703
Aurora,2015,2,0.055543098
Batangas,2015,2,0.992366959
Cavite,2015,2,2.818227967
Laguna,2015,2,1.760371267
Quezon,2015,2,0.154050045
Rizal,2015,2,1.284351285
Marinduque,2015,2,0.098690913
Mindoro Occidental,2015,2,0.110338136
Mindoro Oriental,2015,2,0.126180471
Palawan,2015,2,0.089469133
Romblon,2015,2,0.076625882
Guimaras,2015,3,0.201918736
Iloilo,2015,3,0.358039584
Biliran,2015,3,0.168849495
Leyte,2015,3,0.243746755
Saranggani,2015,3,0.138425437
South Cotabato,2015,3,0.480069791
Compostela,2015,3,0.113008628
Davao del Norte,2015,3,0.283190778
Zamboanga Sibugay,2015,3,0.118096495
Zamboanga Del Sur,2015,3,0.242400941
Dinagat,2015,3,0.157895301
Surigao Del Norte,2015,3,0.178808747
Maguindanao,2015,3,0.095738938
Shariff Kabunsuan,2015,3,0.149800041
Abra,2015,3,0.137669502
Apayao,2015,3,0.077185189
Benguet,2015,3,0.672131185
Ifugao,2015,3,0.105764911
Kalinga,2015,3,0.120007978
Mountain Province,2015,3,0.263886587
Metropolitan Manila,2015,3,19.33067014
Ilocos Norte,2015,3,0.323288176
Ilocos Sur,2015,3,0.252437483
La Union,2015,3,0.340173201
Pangasinan,2015,3,0.467775624
Batanes,2015,3,0.08654319
Cagayan,2015,3,0.127738156
Isabela,2015,3,0.159157698
Nueva Vizcaya,2015,3,0.251298584
Quirino,2015,3,0.117179804
Albay,2015,3,0.284866637
Camarines Norte,2015,3,0.131240264
Camarines Sur,2015,3,0.217198146
Catanduanes,2015,3,0.087095942
Masbate,2015,3,0.127644081
Sorsogon,2015,3,0.161752112
Aklan,2015,3,0.197257108
Antique,2015,3,0.316617231
Capiz,2015,3,0.164962185
Negros Occidental,2015,3,0.374606714
Bohol,2015,3,0.194138166
Cebu,2015,3,1.038694831
Negros Oriental,2015,3,0.242936374
Siquijor,2015,3,0.18538762
Eastern Samar,2015,3,0.09322029
Northern Samar,2015,3,0.106862185
Southern Leyte,2015,3,0.125104987
Samar,2015,3,0.096566263
Agusan Del Norte,2015,3,0.181231885
Agusan Del Sur,2015,3,0.068800397
Surigao Del Sur,2015,3,0.092877154
Lanao Del Sur,2015,3,0.118693996
Sulu,2015,3,0.10198882
Tawi-tawi,2015,3,0.099414507
Basilan,2015,3,0.106849169
Zamboanga Del Norte,2015,3,0.116475217
Bukidnon,2015,3,0.166034073
Camiguin,2015,3,0.109660256
Misamis Occidental,2015,3,0.126504877
Misamis Oriental,2015,3,0.548946119
