province,year_month,exposure,year,month,mean_lights
Aklan,,0.0,2020,8,0.365652985
Aklan,,0.0,2020,9,0.378658657
Aklan,2020-10,0.0,2020,10,0.307140802
Aklan,2020-11,0.0,2020,11,0.318105152
Aklan,,0.0,2020,12,0.302803924
Aklan,,0.0,2021,1,0.260041122
Aklan,,0.0,2021,2,0.282725153
Aklan,,0.0,2021,3,0.419673311
Aklan,,0.0,2021,4,0.528455512
Aklan,,0.0,2021,5,0.499609305
Aklan,2021-06,0.00056,2021,6,0.416309468
Aklan,,0.0,2021,7,0.246709005
Aklan,,0.0,2021,8,0.515092677
Aklan,2021-09,0.0,2021,9,0.266687826
Aklan,2021-10,0.0,2021,10,0.30158253
Aklan,,0.0,2021,11,0.350553039
Aklan,2021-12,0.0,2021,12,0.382671449
Aklan,,0.0,2022,1,0.366051684
Aklan,,0.0,2022,2,0.385502655
Aklan,,0.0,2022,3,0.461962637
Aklan,2022-04,0.0,2022,4,0.50959882
Aklan,,0.0,2022,5,0.563680706
Aklan,,0.0,2022,6,0.573068807
Aklan,,0.0,2022,7,0.124596754
Aklan,2022-08,0.0,2022,8,0.423351859
Aklan,2022-09,0.0,2022,9,0.067975286
Aklan,2022-10,0.0,2022,10,0.380071222
Aklan,,0.0,2022,11,0.336669674
Aklan,,0.0,2022,12,0.367279271
Aklan,,0.0,2023,1,0.362731694
Aklan,,0.0,2023,2,0.446138802
Aklan,,0.0,2023,3,0.552888965
Aklan,,0.0,2023,4,0.721949782
Aklan,,0.0,2023,5,0.61518495
Aklan,,0.0,2023,6,0.527000583
Aklan,2023-07,0.0,2023,7,0.064497356
Aklan,2023-08,0.0,2023,8,0.53812446
Aklan,,0.0,2023,9,0.415456075
Aklan,,0.0,2023,10,0.527977224
Aklan,,0.0,2023,11,0.601262627
Aklan,2023-12,0.0,2023,12,0.426092959
Aklan,,0.0,2024,1,0.429260414
Aklan,,0.0,2024,2,0.440138204
Aklan,,0.0,2024,3,0.562705328
Aklan,,0.0,2024,4,0.656977714
Aklan,2024-05,0.0,2024,5,0.622025041
Aklan,,0.0,2024,6,0.106795024
Aklan,,0.0,2024,7,0.002197646
Aklan,,0.0,2024,8,0.551295281
Aklan,2024-09,0.0,2024,9,0.412054006
Aklan,2024-10,0.0,2024,10,0.564283659
Aklan,2024-11,0.0,2024,11,0.5044759
Aklan,,0.0,2024,12,0.431371192
Albay,,0.0,2012,4,0.343259106
Albay,,0.0,2012,5,0.207535723
Albay,2012-06,0.0,2012,6,0.082202585
Albay,,0.0,2012,7,0.018809891
Albay,2012-08,0.0,2012,8,0.142365085
Albay,,0.0,2012,9,0.002645344
Albay,2012-10,0.0,2012,10,0.082386807
Albay,,0.0,2012,11,0.101862384
Albay,2012-12,0.0,2012,12,0.071060041
Albay,2013-01,0.0,2013,1,0.03873807
Albay,,0.0,2013,2,0.185450166
Albay,,0.0,2013,3,0.270823633
Albay,,0.0,2013,4,0.265808435
Albay,,0.0,2013,5,0.332625504
Albay,2013-06,0.00112,2013,6,0.209744633
Albay,2013-07,0.0,2013,7,0.209902091
Albay,2013-08,0.0,2013,8,0.18217615
Albay,2013-09,0.0,2013,9,0.168813557
Albay,2013-10,0.0,2013,10,0.214533712
Albay,2013-11,0.0,2013,11,0.093687783
Albay,,0.0,2013,12,0.076401528
Albay,2014-01,0.0,2014,1,0.110595883
Albay,2014-02,0.0,2014,2,0.176088831
Albay,,0.0,2014,3,0.177771384
Albay,,0.0,2014,4,0.303268734
Albay,,0.0,2014,5,0.240647825
Albay,,0.0,2014,6,0.20031295
Albay,2014-07,0.52085,2014,7,0.151698286
Albay,,0.0,2014,8,0.209661766
Albay,2014-09,0.0,2014,9,0.297456834
Albay,,0.0,2014,10,0.171801501
Albay,,0.0,2014,11,-0.032557623
Albay,2014-12,0.40654,2014,12,0.068314197
Albay,2015-01,0.02319,2015,1,0.195519898
Albay,,0.0,2015,2,0.221627831
Albay,,0.0,2015,3,0.284866637
Albay,2015-04,0.0,2015,4,0.29819497
Albay,2015-05,0.0,2015,5,0.248461741
Albay,,0.0,2015,6,0.247271735
Albay,2015-07,0.0,2015,7,0.216916306
Albay,2015-08,0.0,2015,8,0.208571192
Albay,,0.0,2015,9,0.197347272
Albay,2015-10,0.0,2015,10,0.199177542
Albay,,0.0,2015,11,0.171094149
Albay,2015-12,0.52296,2015,12,0.12791282
Albay,,0.0,2016,1,0.080057926
Albay,,0.0,2016,2,0.094108295
Albay,,0.0,2016,3,0.165537202
Albay,,0.0,2016,4,0.279607404
Albay,,0.0,2016,5,0.35699489
Albay,,0.0,2016,6,0.186173876
Albay,2016-07,0.0,2016,7,0.203150753
Albay,,0.0,2016,8,0.158667168
Albay,2016-09,0.0,2016,9,0.215172372
Albay,2016-10,0.0,2016,10,0.174530241
Albay,2016-11,0.0,2016,11,0.082371605
Albay,2016-12,0.88376,2016,12,0.009928436
Albay,,0.0,2017,1,0.123108574
Albay,,0.0,2017,2,0.272405014
Albay,,0.0,2017,3,0.407738528
Albay,,0.0,2017,4,0.564511409
Albay,,0.0,2017,5,0.575612656
Albay,,0.0,2017,6,0.377959626
Albay,,0.0,2017,7,0.311125185
Albay,2017-08,0.0,2017,8,0.404234759
Albay,2017-09,0.0,2017,9,0.497509235
Albay,2017-10,0.0,2017,10,0.444161781
Albay,2017-11,0.0,2017,11,0.349797689
Albay,2017-12,0.0,2017,12,0.318312612
Albay,2018-01,0.0,2018,1,0.302852822
Albay,2018-02,0.0,2018,2,0.552058338
Albay,,0.0,2018,3,0.485307507
Albay,,0.0,2018,4,0.587863723
Albay,,0.0,2018,5,0.519590945
Albay,,0.0,2018,6,0.522556006
Albay,,0.0,2018,7,0.144594893
Albay,,0.0,2018,8,0.362401072
Albay,2018-09,0.0,2018,9,0.349698626
Albay,2018-10,0.0,2018,10,0.442863919
Albay,2018-11,0.0,2018,11,0.34610628
Albay,,0.0,2018,12,0.293151615
Albay,,0.0,2019,1,0.286824382
Albay,,0.0,2019,2,0.336532755
Albay,,0.0,2019,3,0.426342776
Albay,,0.0,2019,4,0.487941922
Albay,,0.0,2019,5,0.497115468
Albay,,0.0,2019,6,0.480165557
Albay,2019-07,0.0,2019,7,0.427166579
Albay,2019-08,0.0,2019,8,0.540347066
Albay,,0.0,2019,9,0.441463908
Albay,,0.0,2019,10,0.482326158
Albay,2019-11,0.0,2019,11,0.38668085
Albay,2019-12,0.68484,2019,12,0.220601246
Albay,,0.0,2020,1,0.216028023
Albay,,0.0,2020,2,0.460579654
Albay,,0.0,2020,3,0.594856318
Albay,,0.0,2020,4,0.705974159
Albay,2020-05,0.27388,2020,5,0.548102431
Albay,,0.0,2020,6,0.454301526
Albay,,0.0,2020,7,0.524315999
Albay,,0.0,2020,8,0.542216853
Albay,,0.0,2020,9,0.548228357
Albay,2020-10,0.66995,2020,10,0.455254365
Albay,2020-11,0.31541,2020,11,0.321050174
Albay,,0.0,2020,12,0.414130036
Albay,,0.0,2021,1,0.240013188
Albay,,0.0,2021,2,0.416713836
Albay,,0.0,2021,3,0.549643935
Albay,,0.0,2021,4,0.653792527
Albay,,0.0,2021,5,0.596233818
Albay,2021-06,0.00056,2021,6,0.556593905
Albay,,0.0,2021,7,0.5846441
Albay,,0.0,2021,8,0.648655334
Albay,2021-09,0.06072,2021,9,0.361325764
Albay,2021-10,0.0,2021,10,0.490548844
Albay,,0.0,2021,11,0.570263126
Albay,2021-12,0.0,2021,12,0.49832726
Albay,,0.0,2022,1,0.512650157
Albay,,0.0,2022,2,0.539659326
Albay,,0.0,2022,3,0.599827911
Albay,2022-04,0.0,2022,4,0.64864424
Albay,,0.0,2022,5,0.695580773
Albay,,0.0,2022,6,0.731851811
Albay,,0.0,2022,7,0.0
Albay,2022-08,0.0,2022,8,0.571138742
Albay,2022-09,0.0,2022,9,0.591983393
Albay,2022-10,0.06655,2022,10,0.59627738
Albay,,0.0,2022,11,0.46395409
Albay,,0.0,2022,12,0.544466685
Albay,,0.0,2023,1,0.317208689
Albay,,0.0,2023,2,0.547159151
Albay,,0.0,2023,3,0.71276194
Albay,,0.0,2023,4,0.858990856
Albay,,0.0,2023,5,0.838329041
Albay,,0.0,2023,6,0.787685803
Albay,2023-07,0.0,2023,7,0.303861928
Albay,2023-08,0.0,2023,8,0.730771466
Albay,,0.0,2023,9,0.722817543
Albay,,0.0,2023,10,0.718448301
Albay,,0.0,2023,11,0.767734779
Albay,2023-12,0.0,2023,12,0.570886388
Albay,,0.0,2024,1,0.506596945
Albay,,0.0,2024,2,0.567840309
Albay,,0.0,2024,3,0.701490604
Albay,,0.0,2024,4,0.795415989
Albay,2024-05,0.0,2024,5,0.75228671
Albay,,0.0,2024,6,0.710216002
Albay,,0.0,2024,7,0.518162575
Albay,,0.0,2024,8,0.720995692
Albay,2024-09,0.0026,2024,9,0.587580071
Albay,2024-10,0.0,2024,10,0.695677091
Albay,2024-11,0.0,2024,11,0.640793763
Albay,,0.0,2024,12,0.49169729
Antique,,0.0,2012,4,0.193123031
Antique,,0.0,2012,5,0.129537855
Antique,2012-06,0.0,2012,6,-0.040777983
Antique,,0.0,2012,7,0.003285165
Antique,2012-08,0.0,2012,8,0.071320048
Antique,,0.0,2012,9,0.053614275
Antique,2012-10,0.01208,2012,10,0.072310235
Antique,,0.0,2012,11,-7.85e-05
Antique,2012-12,0.00112,2012,12,-0.034088994
Antique,2013-01,0.0,2013,1,-0.02258252
Antique,,0.0,2013,2,0.14251124
Antique,,0.0,2013,3,0.206439959
Antique,,0.0,2013,4,0.188542635
Antique,,0.0,2013,5,0.189781885
Antique,2013-06,0.0,2013,6,0.121962209
Antique,2013-07,0.0,2013,7,0.029295312
Antique,2013-08,0.0,2013,8,0.039148275
Antique,2013-09,0.0,2013,9,0.062193098
Antique,2013-10,0.0,2013,10,0.054185066
Antique,2013-11,0.45656,2013,11,0.034388659
Antique,,0.0,2013,12,-0.004928232
Antique,2014-01,0.00056,2014,1,0.056287002
Antique,2014-02,0.00028,2014,2,0.080231749
Antique,,0.0,2014,3,0.14123997
Antique,,0.0,2014,4,0.297021148
Antique,,0.0,2014,5,0.128792876
Antique,,0.0,2014,6,0.105536196
Antique,2014-07,0.0,2014,7,0.014968776
Antique,,0.0,2014,8,0.112281022
Antique,2014-09,0.0,2014,9,0.128502632
Antique,,0.0,2014,10,0.037651855
Antique,,0.0,2014,11,-0.123750992
Antique,2014-12,0.00084,2014,12,0.016649015
Antique,2015-01,0.0,2015,1,0.141806533
Antique,,0.0,2015,2,0.149594456
Antique,,0.0,2015,3,0.316617231
Antique,2015-04,0.0,2015,4,0.143656361
Antique,2015-05,0.0,2015,5,0.142515578
Antique,,0.0,2015,6,0.138093139
Antique,2015-07,0.0,2015,7,0.077829411
Antique,2015-08,0.0,2015,8,0.092648898
Antique,,0.0,2015,9,0.065664906
Antique,2015-10,0.0,2015,10,0.054440963
Antique,,0.0,2015,11,0.042396786
Antique,2015-12,0.0,2015,12,0.015929186
Antique,,0.0,2016,1,-0.020838681
Antique,,0.0,2016,2,0.071994024
Antique,,0.0,2016,3,0.137228766
Antique,,0.0,2016,4,0.2633156
Antique,,0.0,2016,5,0.272284583
Antique,,0.0,2016,6,0.061545862
Antique,2016-07,0.0,2016,7,0.053450284
Antique,,0.0,2016,8,0.108420801
Antique,2016-09,0.0,2016,9,0.079925397
Antique,2016-10,0.0,2016,10,0.068475383
Antique,2016-11,0.00028,2016,11,-0.001539833
Antique,2016-12,0.0,2016,12,0.024209107
Antique,,0.0,2017,1,0.099721511
Antique,,0.0,2017,2,0.199102409
Antique,,0.0,2017,3,0.342461759
Antique,,0.0,2017,4,0.481687061
Antique,,0.0,2017,5,0.499981181
Antique,,0.0,2017,6,0.213350492
Antique,,0.0,2017,7,0.163642754
Antique,2017-08,0.0,2017,8,0.237422174
Antique,2017-09,0.0,2017,9,0.304489164
Antique,2017-10,0.0,2017,10,0.356208305
Antique,2017-11,0.0,2017,11,0.27366022
Antique,2017-12,0.0,2017,12,0.192794813
Antique,2018-01,0.0,2018,1,0.165103814
Antique,2018-02,0.0,2018,2,0.277558596
Antique,,0.0,2018,3,0.398937852
Antique,,0.0,2018,4,0.552250863
Antique,,0.0,2018,5,0.427724061
Antique,,0.0,2018,6,0.350641989
Antique,,0.0,2018,7,0.0
Antique,,0.0,2018,8,0.167583316
Antique,2018-09,0.0,2018,9,0.293349036
Antique,2018-10,0.0,2018,10,0.289515102
Antique,2018-11,0.0,2018,11,0.228754867
Antique,,0.0,2018,12,0.207752493
Antique,,0.0,2019,1,0.185447505
Antique,,0.0,2019,2,0.364970989
Antique,,0.0,2019,3,0.414573485
Antique,,0.0,2019,4,0.480064422
Antique,,0.0,2019,5,0.383623777
Antique,,0.0,2019,6,0.407128303
Antique,2019-07,0.0,2019,7,0.359546911
Antique,2019-08,0.0,2019,8,0.000112
Antique,,0.0,2019,9,0.277880534
Antique,,0.0,2019,10,0.270048713
Antique,2019-11,0.0,2019,11,0.216090808
Antique,2019-12,0.47483,2019,12,0.188582904
Antique,,0.0,2020,1,0.103956414
Antique,,0.0,2020,2,0.354617119
Antique,,0.0,2020,3,0.485764906
Antique,,0.0,2020,4,0.585565965
Antique,2020-05,0.0,2020,5,0.411875998
Antique,,0.0,2020,6,0.294288412
Antique,,0.0,2020,7,0.300108616
Antique,,0.0,2020,8,0.329088961
Antique,,0.0,2020,9,0.402300086
Antique,2020-10,0.0,2020,10,0.233174551
Antique,2020-11,0.0,2020,11,0.286028059
Antique,,0.0,2020,12,0.319913471
Antique,,0.0,2021,1,0.240316556
Antique,,0.0,2021,2,0.244749872
Antique,,0.0,2021,3,0.404415355
Antique,,0.0,2021,4,0.631902623
Antique,,0.0,2021,5,0.465663683
Antique,2021-06,0.0,2021,6,0.368207179
Antique,,0.0,2021,7,0.191892523
Antique,,0.0,2021,8,0.421696126
Antique,2021-09,0.0,2021,9,0.40212871
Antique,2021-10,0.0,2021,10,0.272901891
Antique,,0.0,2021,11,0.369956196
Antique,2021-12,0.17565,2021,12,0.339948644
Antique,,0.0,2022,1,0.352471242
Antique,,0.0,2022,2,0.442234958
Antique,,0.0,2022,3,0.447533719
Antique,2022-04,0.0,2022,4,0.448700713
Antique,,0.0,2022,5,0.54117872
Antique,,0.0,2022,6,0.537347826
Antique,,0.0,2022,7,0.050536038
Antique,2022-08,0.0,2022,8,0.36612199
Antique,2022-09,0.0,2022,9,0.075263041
Antique,2022-10,0.0,2022,10,0.381723637
Antique,,0.0,2022,11,0.366491631
Antique,,0.0,2022,12,0.307906304
Antique,,0.0,2023,1,0.33165783
Antique,,0.0,2023,2,0.406084787
Antique,,0.0,2023,3,0.586407455
Antique,,0.0,2023,4,0.672980058
Antique,,0.0,2023,5,0.510983326
Antique,,0.0,2023,6,0.458377751
Antique,2023-07,0.0,2023,7,0.188840033
Antique,2023-08,0.0,2023,8,0.210956793
Antique,,0.0,2023,9,0.286889101
Antique,,0.0,2023,10,0.47327586
Antique,,0.0,2023,11,0.516830075
Antique,2023-12,0.0,2023,12,0.409952018
Antique,,0.0,2024,1,0.408359408
Antique,,0.0,2024,2,0.494480142
Antique,,0.0,2024,3,0.537153107
Antique,,0.0,2024,4,0.751889327
Antique,2024-05,0.0,2024,5,0.518014553
Antique,,0.0,2024,6,0.141636763
Antique,,0.0,2024,7,0.00043
Antique,,0.0,2024,8,0.443724074
Antique,2024-09,0.0,2024,9,0.299198219
Antique,2024-10,0.0,2024,10,0.375179108
Antique,2024-11,0.0,2024,11,0.435760973
Antique,,0.0,2024,12,0.378680366
Apayao,,0.0,2012,4,0.175889679
Apayao,,0.0,2012,5,0.077679084
Apayao,2012-06,0.0,2012,6,-0.012196012
Apayao,,0.0,2012,7,0.000396
Apayao,2012-08,0.03984,2012,8,0.004069271
Apayao,,0.0,2012,9,0.089237959
Apayao,2012-10,0.0,2012,10,0.058445746
Apayao,,0.0,2012,11,-0.084753205
Apayao,2012-12,0.0,2012,12,-0.115172381
Apayao,2013-01,0.0,2013,1,-0.070556284
Apayao,,0.0,2013,2,0.017756275
Apayao,,0.0,2013,3,0.076377817
Apayao,,0.0,2013,4,0.092869139
Apayao,,0.0,2013,5,0.090934033
Apayao,2013-06,0.0,2013,6,0.089850055
Apayao,2013-07,0.00056,2013,7,-0.06498693
Apayao,2013-08,0.0,2013,8,0.048851262
Apayao,2013-09,0.0,2013,9,0.090254322
Apayao,2013-10,0.27845,2013,10,0.126260354
Apayao,2013-11,0.0,2013,11,0.045674143
Apayao,,0.0,2013,12,-0.040694356
Apayao,2014-01,0.0,2014,1,-0.028542599
Apayao,2014-02,0.0,2014,2,-0.030841304
Apayao,,0.0,2014,3,0.004119418
Apayao,,0.0,2014,4,0.159155608
Apayao,,0.0,2014,5,0.086825779
Apayao,,0.0,2014,6,0.02350377
Apayao,2014-07,0.0,2014,7,0.00059
Apayao,,0.0,2014,8,0.121658509
Apayao,2014-09,0.27798,2014,9,0.077447266
Apayao,,0.0,2014,10,0.046142151
Apayao,,0.0,2014,11,-0.124534921
Apayao,2014-12,0.0,2014,12,0.008405476
Apayao,2015-01,0.0,2015,1,0.027922725
Apayao,,0.0,2015,2,0.047161762
Apayao,,0.0,2015,3,0.077185189
Apayao,2015-04,0.0,2015,4,0.201524996
Apayao,2015-05,0.0,2015,5,0.031421731
Apayao,,0.0,2015,6,0.02029088
Apayao,2015-07,0.03091,2015,7,-0.005931202
Apayao,2015-08,0.0,2015,8,0.032727554
Apayao,,0.0,2015,9,-0.003749241
Apayao,2015-10,0.08039,2015,10,-0.023269154
Apayao,,0.0,2015,11,0.001854157
Apayao,2015-12,0.0,2015,12,-0.03934777
Apayao,,0.0,2016,1,-0.13643724
Apayao,,0.0,2016,2,-0.08101553
Apayao,,0.0,2016,3,-0.030704154
Apayao,,0.0,2016,4,0.092380442
Apayao,,0.0,2016,5,0.140340737
Apayao,,0.0,2016,6,-0.056775959
Apayao,2016-07,0.23158,2016,7,-0.060943807
Apayao,,0.0,2016,8,-0.040490346
Apayao,2016-09,0.0,2016,9,0.004412846
Apayao,2016-10,0.68836,2016,10,0.065471734
Apayao,2016-11,0.0,2016,11,-0.064562255
Apayao,2016-12,0.0,2016,12,-0.115088999
Apayao,,0.0,2017,1,-0.017232626
Apayao,,0.0,2017,2,0.135278222
Apayao,,0.0,2017,3,0.173040157
Apayao,,0.0,2017,4,0.326856207
Apayao,,0.0,2017,5,0.369518114
Apayao,,0.0,2017,6,0.161073744
Apayao,,0.0,2017,7,0.045503725
Apayao,2017-08,0.00688,2017,8,0.144040331
Apayao,2017-09,0.0,2017,9,0.291635926
Apayao,2017-10,0.00112,2017,10,0.325830262
Apayao,2017-11,0.0,2017,11,0.185461538
Apayao,2017-12,0.0,2017,12,0.117781716
Apayao,2018-01,0.0,2018,1,0.131118685
Apayao,2018-02,0.0,2018,2,0.165592828
Apayao,,0.0,2018,3,0.223082355
Apayao,,0.0,2018,4,0.311233084
Apayao,,0.0,2018,5,0.274070778
Apayao,,0.0,2018,6,0.215266094
Apayao,,0.0,2018,7,0.044158548
Apayao,,0.0,2018,8,0.022300723
Apayao,2018-09,0.96027,2018,9,0.208369494
Apayao,2018-10,0.0,2018,10,0.220121734
Apayao,2018-11,0.0,2018,11,0.12801028
Apayao,,0.0,2018,12,0.078519279
Apayao,,0.0,2019,1,0.032945091
Apayao,,0.0,2019,2,0.060882928
Apayao,,0.0,2019,3,0.131969048
Apayao,,0.0,2019,4,0.217127345
Apayao,,0.0,2019,5,0.251690513
Apayao,,0.0,2019,6,0.1866426
Apayao,2019-07,0.0,2019,7,0.096775277
Apayao,2019-08,0.0,2019,8,0.147714833
Apayao,,0.0,2019,9,0.19661173
Apayao,,0.0,2019,10,0.240821584
Apayao,2019-11,0.05403,2019,11,0.120023633
Apayao,2019-12,0.0,2019,12,0.048523772
Apayao,,0.0,2020,1,0.016165374
Apayao,,0.0,2020,2,0.190082595
Apayao,,0.0,2020,3,0.246242184
Apayao,,0.0,2020,4,0.389791401
Apayao,2020-05,0.00056,2020,5,0.248260568
Apayao,,0.0,2020,6,0.201989909
Apayao,,0.0,2020,7,0.226158668
Apayao,,0.0,2020,8,0.232883475
Apayao,,0.0,2020,9,0.243117472
Apayao,2020-10,0.0,2020,10,0.209139339
Apayao,2020-11,0.0,2020,11,0.21233493
Apayao,,0.0,2020,12,0.198261723
Apayao,,0.0,2021,1,0.178482941
Apayao,,0.0,2021,2,0.171035788
Apayao,,0.0,2021,3,0.221346143
Apayao,,0.0,2021,4,0.424547341
Apayao,,0.0,2021,5,0.299757899
Apayao,2021-06,0.0,2021,6,0.26247925
Apayao,,0.0,2021,7,0.23863693
Apayao,,0.0,2021,8,0.231798728
Apayao,2021-09,0.0,2021,9,0.291016494
Apayao,2021-10,0.12304,2021,10,0.29721161
Apayao,,0.0,2021,11,0.25464115
Apayao,2021-12,0.0,2021,12,0.220573113
Apayao,,0.0,2022,1,0.199218066
Apayao,,0.0,2022,2,0.242003513
Apayao,,0.0,2022,3,0.265200432
Apayao,2022-04,0.0,2022,4,0.423760801
Apayao,,0.0,2022,5,0.376954697
Apayao,,0.0,2022,6,0.31221557
Apayao,,0.0,2022,7,0.0
Apayao,2022-08,0.10155,2022,8,0.244765185
Apayao,2022-09,0.0,2022,9,0.291850252
Apayao,2022-10,0.06093,2022,10,0.329983001
Apayao,,0.0,2022,11,0.208327321
Apayao,,0.0,2022,12,0.234277534
Apayao,,0.0,2023,1,0.253486377
Apayao,,0.0,2023,2,0.297259577
Apayao,,0.0,2023,3,0.30462456
Apayao,,0.0,2023,4,0.501183202
Apayao,,0.0,2023,5,0.436050193
Apayao,,0.0,2023,6,0.365582296
Apayao,2023-07,0.0,2023,7,0.250134369
Apayao,2023-08,0.0,2023,8,0.344298667
Apayao,,0.0,2023,9,0.409796917
Apayao,,0.0,2023,10,0.374320931
Apayao,,0.0,2023,11,0.3924456
Apayao,2023-12,0.0,2023,12,0.226137218
Apayao,,0.0,2024,1,0.228422792
Apayao,,0.0,2024,2,0.227915612
Apayao,,0.0,2024,3,0.289320022
Apayao,,0.0,2024,4,0.422040578
Apayao,2024-05,0.0,2024,5,0.373782446
Apayao,,0.0,2024,6,0.265695455
Apayao,,0.0,2024,7,0.294056686
Apayao,,0.0,2024,8,0.377976855
Apayao,2024-09,0.01427,2024,9,0.389202552
Apayao,2024-10,0.10155,2024,10,0.363992855
Apayao,2024-11,0.67817,2024,11,0.299426816
Apayao,,0.0,2024,12,0.228151171
Aurora,,0.0,2012,4,0.186783482
Aurora,,0.0,2012,5,0.10556504
Aurora,2012-06,0.0,2012,6,-0.013738432
Aurora,,0.0,2012,7,-0.002972645
Aurora,2012-08,0.0,2012,8,0.027268984
Aurora,,0.0,2012,9,0.027339099
Aurora,2012-10,0.0,2012,10,0.050282251
Aurora,,0.0,2012,11,-0.05221033
Aurora,2012-12,0.0,2012,12,-0.123892843
Aurora,2013-01,0.0,2013,1,-0.055376043
Aurora,,0.0,2013,2,0.039318768
Aurora,,0.0,2013,3,0.093943402
Aurora,,0.0,2013,4,0.097868469
Aurora,,0.0,2013,5,0.110668359
Aurora,2013-06,0.0,2013,6,0.079548192
Aurora,2013-07,0.0,2013,7,-0.0134364
Aurora,2013-08,0.5855,2013,8,0.005247344
Aurora,2013-09,0.0,2013,9,0.057175133
Aurora,2013-10,0.18226,2013,10,0.069316409
Aurora,2013-11,0.0,2013,11,0.030791567
Aurora,,0.0,2013,12,-0.056760886
Aurora,2014-01,0.0,2014,1,-0.014743379
Aurora,2014-02,0.0,2014,2,-0.00145131
Aurora,,0.0,2014,3,0.019448851
Aurora,,0.0,2014,4,0.151882489
Aurora,,0.0,2014,5,0.067121047
Aurora,,0.0,2014,6,0.030647195
Aurora,2014-07,0.0,2014,7,-0.010344759
Aurora,,0.0,2014,8,0.139752257
Aurora,2014-09,0.0,2014,9,0.08390384
Aurora,,0.0,2014,10,0.009649768
Aurora,,0.0,2014,11,-0.166918328
Aurora,2014-12,0.0,2014,12,-0.026933544
Aurora,2015-01,0.00028,2015,1,0.024347375
Aurora,,0.0,2015,2,0.055543098
Aurora,,0.0,2015,3,0.090798902
Aurora,2015-04,0.00548,2015,4,0.211920558
Aurora,2015-05,0.0,2015,5,0.058611188
Aurora,,0.0,2015,6,0.016362384
Aurora,2015-07,0.03036,2015,7,0.021460437
Aurora,2015-08,0.0,2015,8,0.051848528
Aurora,,0.0,2015,9,0.003966915
Aurora,2015-10,1.11956,2015,10,0.005793168
Aurora,,0.0,2015,11,0.018358005
Aurora,2015-12,0.0,2015,12,-0.02543977
Aurora,,0.0,2016,1,-0.116699366
Aurora,,0.0,2016,2,-0.073198314
Aurora,,0.0,2016,3,-0.060204042
Aurora,,0.0,2016,4,0.093314718
Aurora,,0.0,2016,5,0.16954597
Aurora,,0.0,2016,6,-0.045114278
Aurora,2016-07,0.0,2016,7,-0.019554409
Aurora,,0.0,2016,8,-0.026551518
Aurora,2016-09,0.0,2016,9,-0.008461818
Aurora,2016-10,0.49837,2016,10,0.044856888
Aurora,2016-11,0.0,2016,11,-0.051037283
Aurora,2016-12,0.0,2016,12,-0.105921885
Aurora,,0.0,2017,1,-0.020728233
Aurora,,0.0,2017,2,0.140239391
Aurora,,0.0,2017,3,0.205431677
Aurora,,0.0,2017,4,0.366829016
Aurora,,0.0,2017,5,0.443544167
Aurora,,0.0,2017,6,0.160290131
Aurora,,0.0,2017,7,0.082746726
Aurora,2017-08,0.03106,2017,8,0.187418094
Aurora,2017-09,0.0,2017,9,0.276309997
Aurora,2017-10,0.0,2017,10,0.234669589
Aurora,2017-11,0.0,2017,11,0.17980862
Aurora,2017-12,0.0,2017,12,0.086512875
Aurora,2018-01,0.0,2018,1,0.086035035
Aurora,2018-02,0.0,2018,2,0.166782646
Aurora,,0.0,2018,3,0.25692253
Aurora,,0.0,2018,4,0.350196116
Aurora,,0.0,2018,5,0.280871553
Aurora,,0.0,2018,6,0.197150023
Aurora,,0.0,2018,7,0.000972
Aurora,,0.0,2018,8,0.001675542
Aurora,2018-09,0.0,2018,9,0.200170057
Aurora,2018-10,0.27915,2018,10,0.201145281
Aurora,2018-11,0.0,2018,11,0.157645267
Aurora,,0.0,2018,12,0.08604349
Aurora,,0.0,2019,1,0.059257124
Aurora,,0.0,2019,2,0.096757835
Aurora,,0.0,2019,3,0.138186034
Aurora,,0.0,2019,4,0.219976076
Aurora,,0.0,2019,5,0.226184252
Aurora,,0.0,2019,6,0.223348351
Aurora,2019-07,0.0,2019,7,0.157049143
Aurora,2019-08,0.0,2019,8,0.095744737
Aurora,,0.0,2019,9,0.181148946
Aurora,,0.0,2019,10,0.197911584
Aurora,2019-11,0.0,2019,11,0.128357976
Aurora,2019-12,0.0,2019,12,0.077761637
Aurora,,0.0,2020,1,0.021550798
Aurora,,0.0,2020,2,0.207170636
Aurora,,0.0,2020,3,0.277475825
Aurora,,0.0,2020,4,0.421850162
Aurora,2020-05,0.04996,2020,5,0.269480972
Aurora,,0.0,2020,6,0.197550812
Aurora,,0.0,2020,7,0.221708789
Aurora,,0.0,2020,8,0.193709657
Aurora,,0.0,2020,9,0.262082435
Aurora,2020-10,0.00112,2020,10,0.162453727
Aurora,2020-11,0.28197,2020,11,0.180797163
Aurora,,0.0,2020,12,0.193311484
Aurora,,0.0,2021,1,0.173022891
Aurora,,0.0,2021,2,0.186316451
Aurora,,0.0,2021,3,0.227689999
Aurora,,0.0,2021,4,0.384041042
Aurora,,0.0,2021,5,0.322562123
Aurora,2021-06,0.0,2021,6,0.304816436
Aurora,,0.0,2021,7,0.247088105
Aurora,,0.0,2021,8,0.205592881
Aurora,2021-09,0.0,2021,9,0.17958646
Aurora,2021-10,0.0,2021,10,0.2781638
Aurora,,0.0,2021,11,0.293335882
